id,title,label,filtered_words_str
R060,New Report on Election,REAL,"reduce,option,authority,participant,face.,ball,national,according,listen,produce,camera,happy.,key,seem,cultural,happy,local.,experts,discuss,ongoing,developments,election."
F085,Secret Cure Confirmed by Sources,FAKE,"room,board,crime.,group,half,talk,first,news,memory,guy.,—,shocking,claims,secret,cure,surface,internet."
F188,Hoax Confirmed by Sources,FAKE,"reveal,bring,suggest,keep,mention.,scientist,health,degree,concern,free,indeed.,example,actually,record,affect,even.,—,shocking,claims,hoax,surface,internet."
F131,Hoax Confirmed by Sources,FAKE,"state,us,week,yeah,young,score,us.,thought,draw,thought,development.,star,technology,since,sit,allow.,—,shocking,claims,hoax,surface,internet."
R202,New Report on Public Health,REAL,"executive,without,during.,guess,population,collection,one.,government,method,already,lead,apply,radio.,material,rise,bar,room,project.,experts,discuss,ongoing,developments,public,health."
F111,Celebrity Scandal Confirmed by Sources,FAKE,"gas,begin,perform,film.,behavior,also,rate,act,bar.,move,current,road,later,party,then.,majority,area,try,describe,detail,news.,—,shocking,claims,celebrity,scandal,surface,internet."
R151,New Report on Policy,REAL,"care,final.,affect,get,picture,all.,become,discover,ready,professor,work.,experts,discuss,ongoing,developments,policy."
F058,Government Cover-Up Confirmed by Sources,FAKE,"offer,network,painting,onto,party,piece,fact.,every,property,guy,type,generation,personal.,message,chance,wish,dog,turn.,—,shocking,claims,government,cover-up,surface,internet."
R164,New Report on Education,REAL,"police,assume.,contain,generation,interest,yes,democratic.,experts,discuss,ongoing,developments,education."
F242,Celebrity Scandal Confirmed by Sources,FAKE,"audience,choice,nation,certainly,church.,—,shocking,claims,celebrity,scandal,surface,internet."
F064,Mind Control Confirmed by Sources,FAKE,"begin,major,somebody,news,former.,often,firm,cut,store,worker,common,piece.,—,shocking,claims,mind,control,surface,internet."
R228,New Report on Education,REAL,"already,heart,station,fish,score,hard.,line,foot,music,improve.,everybody,interesting,computer.,experts,discuss,ongoing,developments,education."
R210,New Report on Economic Growth,REAL,"sort,blue,begin,leave.,believe,word,perform,rock,forward,may,give.,hotel,similar,fish,much,policy,teacher,see.,experts,discuss,ongoing,developments,economic,growth."
R156,New Report on Policy,REAL,"reach,politics,allow,simply,far,city,available.,almost,suffer,drive,strong.,experts,discuss,ongoing,developments,policy."
R192,New Report on Climate Change,REAL,"chair,project,gas,stock,student.,work,bed,race,fact.,experts,discuss,ongoing,developments,climate,change."
F102,Government Cover-Up Confirmed by Sources,FAKE,"relationship,hotel,soon,provide,interest.,fill,born,detail,travel,start,season.,—,shocking,claims,government,cover-up,surface,internet."
R237,New Report on Election,REAL,"view,notice,buy,alone.,guy,second,ball,team,part.,experts,discuss,ongoing,developments,election."
F015,Immortal Jellyfish Confirmed by Sources,FAKE,"assume,new,share,really,environmental,herself.,value,political,among,us,catch.,mission,bar,woman,collection,affect,move.,—,shocking,claims,immortal,jellyfish,surface,internet."
F020,Celebrity Scandal Confirmed by Sources,FAKE,"relationship,wear,join,represent,marriage.,manager,sport,current,cut.,door,space,heavy,home,attorney.,—,shocking,claims,celebrity,scandal,surface,internet."
R083,New Report on Election,REAL,"challenge,police,building,board,citizen.,seat,shake.,experts,discuss,ongoing,developments,election."
F035,Hoax Confirmed by Sources,FAKE,"reach,discuss,serious,learn,raise,age,record.,break,bad,yeah.,third,school,hold,station.,write,figure,doctor.,—,shocking,claims,hoax,surface,internet."
R082,New Report on Budget Report,REAL,"pattern,sing,capital,wear,court,positive.,reflect,trial,need,price.,experts,discuss,ongoing,developments,budget,report."
F114,Mind Control Confirmed by Sources,FAKE,"feeling,low,voice.,—,shocking,claims,mind,control,surface,internet."
F179,Secret Cure Confirmed by Sources,FAKE,"personal,first,contain,positive,general,threat.,shoulder,store,language.,—,shocking,claims,secret,cure,surface,internet."
F026,Celebrity Scandal Confirmed by Sources,FAKE,"reveal,mother,end,pretty,learn,girl.,—,shocking,claims,celebrity,scandal,surface,internet."
R217,New Report on Election,REAL,"relationship,election,hard,technology.,necessary,interesting,base,education,majority,glass.,experts,discuss,ongoing,developments,election."
F009,Celebrity Scandal Confirmed by Sources,FAKE,"occur,answer,quality,world.,evening,popular,within,table,bank.,—,shocking,claims,celebrity,scandal,surface,internet."
F240,Aliens Confirmed by Sources,FAKE,"laugh,activity,toward,must,current,positive.,score,sell,science,senior.,—,shocking,claims,aliens,surface,internet."
R216,New Report on Research,REAL,"along,religious,way,recognize,radio.,individual,personal,purpose,single,provide,candidate,trouble,mention.,experts,discuss,ongoing,developments,research."
F129,Flat Earth Confirmed by Sources,FAKE,"big,door,thing,chance.,notice,tax,accept,room.,staff,exist.,—,shocking,claims,flat,earth,surface,internet."
R197,New Report on Education,REAL,"inside,region,site,nice.,car,future,voice,score,politics.,experts,discuss,ongoing,developments,education."
F142,Government Cover-Up Confirmed by Sources,FAKE,"environmental,tend,bed,base,road,feel,child.,eye,center,effort,year,daughter.,see,wind,sometimes,continue,player,article.,—,shocking,claims,government,cover-up,surface,internet."
R140,New Report on Climate Change,REAL,"whatever,end,ago,risk,i.,time,care,section,camera,wish,catch.,across,nature,government,sort,everyone.,hundred,room,reflect,school,station,us.,experts,discuss,ongoing,developments,climate,change."
R165,New Report on Budget Report,REAL,"beat,today,forward,year,maintain.,growth,garden,sense,consumer,old,we.,authority,structure,board,right,property,provide,government,officer.,never,yes.,experts,discuss,ongoing,developments,budget,report."
R139,New Report on Education,REAL,"treat,doctor,guess,order,many,main.,experts,discuss,ongoing,developments,education."
F232,Hoax Confirmed by Sources,FAKE,"hundred,sound,responsibility,far,know,some.,attention,close,camera,newspaper,kitchen,person.,something,real,environment,fear.,—,shocking,claims,hoax,surface,internet."
F108,Celebrity Scandal Confirmed by Sources,FAKE,"energy,sit,piece,detail.,—,shocking,claims,celebrity,scandal,surface,internet."
F167,Celebrity Scandal Confirmed by Sources,FAKE,"general,visit,poor,very.,win,process,similar,man,just.,protect,three,energy,grow.,enter,recognize,event,price,crime,offer,field.,—,shocking,claims,celebrity,scandal,surface,internet."
R242,New Report on Research,REAL,"partner,common,edge,leg,include.,admit,pressure,lose,all.,fire,claim,wish,officer,author,lay.,experts,discuss,ongoing,developments,research."
F133,Immortal Jellyfish Confirmed by Sources,FAKE,"recently,play,fall,behavior,bed,kid.,drive,defense,walk,wrong,specific,trip.,hotel,might,morning,wish.,—,shocking,claims,immortal,jellyfish,surface,internet."
F025,Flat Earth Confirmed by Sources,FAKE,"carry,price,for.,close,set,new,office,shoulder,lead,full.,budget,receive,keep,poor,action,structure.,—,shocking,claims,flat,earth,surface,internet."
F093,Immortal Jellyfish Confirmed by Sources,FAKE,"really,each.,fire,structure,nice,day.,—,shocking,claims,immortal,jellyfish,surface,internet."
F236,Government Cover-Up Confirmed by Sources,FAKE,"opportunity,detail,try,fall.,—,shocking,claims,government,cover-up,surface,internet."
F069,Flat Earth Confirmed by Sources,FAKE,"party,well,threat,scientist,perform.,attack,make,main.,work,reality,feel,special.,—,shocking,claims,flat,earth,surface,internet."
F219,Flat Earth Confirmed by Sources,FAKE,"suddenly,charge,within,detail,speak.,treatment,music,defense,series,difference,lawyer,throw.,—,shocking,claims,flat,earth,surface,internet."
R079,New Report on Election,REAL,"thus,modern,garden,piece.,many,area,long,debate.,experts,discuss,ongoing,developments,election."
F042,Hoax Confirmed by Sources,FAKE,"human,dinner.,play,rule,hour,society,thank,direction.,something,bed,magazine.,—,shocking,claims,hoax,surface,internet."
R154,New Report on Budget Report,REAL,"economic,talk,president,visit,our.,sport,gun,return,performance,serve,involve.,experts,discuss,ongoing,developments,budget,report."
R089,New Report on Public Health,REAL,"technology,anyone,suggest,night,usually,southern,available,improve.,low,especially,section.,experts,discuss,ongoing,developments,public,health."
R038,New Report on Public Health,REAL,"increase,enjoy,fill.,leader,central,standard,bit,poor,quality.,experts,discuss,ongoing,developments,public,health."
R053,New Report on Economic Growth,REAL,"national,really,key.,strategy,teacher,look.,list,window,response,experience,country.,experts,discuss,ongoing,developments,economic,growth."
F201,Hoax Confirmed by Sources,FAKE,"choose,power,pressure,book,else,season.,—,shocking,claims,hoax,surface,internet."
F013,Secret Cure Confirmed by Sources,FAKE,"happen,team,side,young,beautiful,step.,movie,court,bag.,speak,raise,bank.,good,bed,tree,whom.,—,shocking,claims,secret,cure,surface,internet."
R023,New Report on Policy,REAL,"every,must,free,result.,moment,firm,whose,firm,want,rate,black.,experts,discuss,ongoing,developments,policy."
R068,New Report on Technology Breakthrough,REAL,"us,become,land,road,represent,nature,rock.,grow,drop,play,office,long.,energy,concern,recent,condition,good.,experts,discuss,ongoing,developments,technology,breakthrough."
F065,Hoax Confirmed by Sources,FAKE,"different,window,hit,million,place,themselves.,base,trial,know,far,authority,green,cause.,—,shocking,claims,hoax,surface,internet."
F239,Celebrity Scandal Confirmed by Sources,FAKE,"clear,yes,drive,red.,right,federal,surface,go.,bed,health,discuss,partner,seven.,—,shocking,claims,celebrity,scandal,surface,internet."
F084,Miracle Drug Confirmed by Sources,FAKE,"generation,natural,rest,sister,free,audience.,probably,trial,rate,peace.,—,shocking,claims,miracle,drug,surface,internet."
R120,New Report on Election,REAL,"performance,worry,purpose,professor,example,expect,may.,result,tough,piece,class,full,allow.,experts,discuss,ongoing,developments,election."
F207,Government Cover-Up Confirmed by Sources,FAKE,"though,yeah,radio.,house,city,base,somebody,church,family.,—,shocking,claims,government,cover-up,surface,internet."
R158,New Report on Economic Growth,REAL,"player,serve,factor,within,thousand.,road,interesting,food,pretty.,finish,one,realize,game,number,former.,experts,discuss,ongoing,developments,economic,growth."
R097,New Report on Technology Breakthrough,REAL,"answer,tree,set,them.,agent,environment,customer,company,rich.,experts,discuss,ongoing,developments,technology,breakthrough."
R092,New Report on Technology Breakthrough,REAL,"network,vote,stock,blue,way,help.,experts,discuss,ongoing,developments,technology,breakthrough."
F172,Hoax Confirmed by Sources,FAKE,"art,sister,pass,event,reflect,perhaps,might,five.,house,represent,visit,represent,attack,vote.,—,shocking,claims,hoax,surface,internet."
R182,New Report on Economic Growth,REAL,"available,idea.,method,join,continue,reason,research.,effect,give,end,tough.,experts,discuss,ongoing,developments,economic,growth."
F014,Secret Cure Confirmed by Sources,FAKE,"every,always,per.,newspaper,father,position,stop,together,ball.,—,shocking,claims,secret,cure,surface,internet."
R230,New Report on Election,REAL,"group,imagine,fish,cultural.,reflect,writer,decade,case,pick,read.,experts,discuss,ongoing,developments,election."
F223,Government Cover-Up Confirmed by Sources,FAKE,"training,goal,learn,kitchen,environment.,factor,real,use,option,role.,college,push,dark,thousand.,—,shocking,claims,government,cover-up,surface,internet."
R221,New Report on Policy,REAL,"type,prevent,prepare,join.,war,rate,top,economic,reduce.,experts,discuss,ongoing,developments,policy."
R173,New Report on Climate Change,REAL,"morning,tree,get,ten,edge,administration,indeed.,seven,police,ball,red,with.,manage,manage,hear,water,try.,experts,discuss,ongoing,developments,climate,change."
F249,Immortal Jellyfish Confirmed by Sources,FAKE,"least,process,kitchen,value.,generation,front,moment,artist,response,western,up.,—,shocking,claims,immortal,jellyfish,surface,internet."
F112,Government Cover-Up Confirmed by Sources,FAKE,"give,group,theory,chance.,culture,compare,behavior.,—,shocking,claims,government,cover-up,surface,internet."
R058,New Report on Budget Report,REAL,"skin,situation,care,shoulder.,pass,might,station,human,agent,manager,fine,become.,experts,discuss,ongoing,developments,budget,report."
R159,New Report on Economic Growth,REAL,"later,watch,player.,experts,discuss,ongoing,developments,economic,growth."
R029,New Report on Economic Growth,REAL,"later,interview,city,edge,must,possible.,kid,wait,forward,treat,method,save.,experts,discuss,ongoing,developments,economic,growth."
R126,New Report on Research,REAL,"smile,quite,talk,pay,person,small,think.,ten,second,operation,partner.,service,usually,listen,factor,front,myself.,experts,discuss,ongoing,developments,research."
R132,New Report on Education,REAL,"avoid,reason,specific,pm,teach,picture,hold.,address,machine,research.,experts,discuss,ongoing,developments,education."
R025,New Report on Election,REAL,"try,easy,measure,similar,however.,play,officer,together,newspaper,respond,wear.,experts,discuss,ongoing,developments,election."
F214,Secret Cure Confirmed by Sources,FAKE,"offer,leader,table,like,lead,discuss,fact.,friend,rule,final,shoulder.,—,shocking,claims,secret,cure,surface,internet."
R177,New Report on Policy,REAL,"seven,finally,focus,beyond.,style,ground,realize,manager,huge,couple,improve.,arm,member,scientist,upon,yes,determine.,quickly,act,build,century,decide,own.,experts,discuss,ongoing,developments,policy."
R196,New Report on Budget Report,REAL,"region,perhaps,future,good,glass.,report,safe.,unit,social,cultural,capital,administration,however.,experts,discuss,ongoing,developments,budget,report."
R135,New Report on Budget Report,REAL,"compare,safe,market,reflect,require,far,we.,relate,idea,federal,north,although,fish,movement,forget.,experts,discuss,ongoing,developments,budget,report."
F152,Government Cover-Up Confirmed by Sources,FAKE,"back,blue,player,long,image.,despite,notice,significant,house.,rise,hard,hotel,allow.,—,shocking,claims,government,cover-up,surface,internet."
F180,Secret Cure Confirmed by Sources,FAKE,"true,money.,culture,effect,attorney,kind,operation,think.,—,shocking,claims,secret,cure,surface,internet."
F003,Secret Cure Confirmed by Sources,FAKE,"program,approach,billion,really.,put,hand,room,across,effect,expect.,particularly,quite,yes,national,wait,value,company.,—,shocking,claims,secret,cure,surface,internet."
F244,Celebrity Scandal Confirmed by Sources,FAKE,"agent,friend,discuss.,politics,despite,top.,often,learn,note,audience,culture,model.,—,shocking,claims,celebrity,scandal,surface,internet."
F194,Immortal Jellyfish Confirmed by Sources,FAKE,"popular,already,glass,amount,see,mean.,five,thousand,boy,anyone,republican,ground,customer.,—,shocking,claims,immortal,jellyfish,surface,internet."
R044,New Report on Policy,REAL,"run,hand,say,least,protect,check.,civil,yes,result.,experts,discuss,ongoing,developments,policy."
R141,New Report on Economic Growth,REAL,"important,despite,range,name,card,night,until.,operation,force,view,focus,open.,experts,discuss,ongoing,developments,economic,growth."
R188,New Report on Climate Change,REAL,"mean,year,fact,visit.,bed,choose,within,pressure,likely,this.,floor,defense,special,possible,question,better.,experts,discuss,ongoing,developments,climate,change."
F010,Aliens Confirmed by Sources,FAKE,"discuss,consider,happy,personal,generation,recently.,mouth,born,issue,news,culture.,list,raise,pass,realize,democratic.,—,shocking,claims,aliens,surface,internet."
R106,New Report on Economic Growth,REAL,"us,great,war,study.,fight,project,character,order,whether,reveal.,analysis,lay.,experts,discuss,ongoing,developments,economic,growth."
R049,New Report on Research,REAL,"development,six,size,significant,car,turn,today.,true,network,probably,citizen,explain,million.,figure,pull,learn.,experts,discuss,ongoing,developments,research."
R144,New Report on Budget Report,REAL,"character,development,despite,agent,seek,stand.,say,blue,inside.,expert,dinner,color,effort.,well,month,reach,one.,experts,discuss,ongoing,developments,budget,report."
F199,Celebrity Scandal Confirmed by Sources,FAKE,"network,political,father,eat.,drive,cold,summer,oil,whether,red.,—,shocking,claims,celebrity,scandal,surface,internet."
F215,Secret Cure Confirmed by Sources,FAKE,"record,man,technology,summer,per.,human,participant,consumer,career,natural,including,garden.,teacher,beyond,vote,senior,hair,meeting.,—,shocking,claims,secret,cure,surface,internet."
R176,New Report on Economic Growth,REAL,"sing,conference,seem,economic,fight,various.,compare,news,key,wonder,protect,actually,food.,protect,view,sit,exist,international,position,pressure,stay.,sign,deep,chance,ball,stay,current.,experts,discuss,ongoing,developments,economic,growth."
F105,Hoax Confirmed by Sources,FAKE,"point,collection,leader,matter,right,mother,certain.,foot,factor,one,decide.,reduce,buy,everything,town,popular,government,series.,—,shocking,claims,hoax,surface,internet."
F031,Miracle Drug Confirmed by Sources,FAKE,"play,perhaps,soon,page.,set,everyone,school,support,provide,adult,anyone.,edge,similar,toward,nation,continue,material,enough,prevent.,—,shocking,claims,miracle,drug,surface,internet."
R206,New Report on Research,REAL,"still,partner,consider,market.,lot,process,international.,experts,discuss,ongoing,developments,research."
F238,Secret Cure Confirmed by Sources,FAKE,"change,military,nice,traditional,step.,market,design,contain,business,talk,wonder.,free,beyond,bring,somebody,newspaper,top.,—,shocking,claims,secret,cure,surface,internet."
R027,New Report on Climate Change,REAL,"able,challenge,physical,purpose.,get,adult,manager,game,report,fine,tough.,experts,discuss,ongoing,developments,climate,change."
F169,Government Cover-Up Confirmed by Sources,FAKE,"add,medical,simply.,religious,future,decide,stock,method,page,general,type.,—,shocking,claims,government,cover-up,surface,internet."
F208,Aliens Confirmed by Sources,FAKE,"main,population,raise.,tax,apply,lose.,call,member,least,seven,entire,similar,detail.,—,shocking,claims,aliens,surface,internet."
F212,Miracle Drug Confirmed by Sources,FAKE,"enough,capital,age.,different,couple,hope,visit,consider.,—,shocking,claims,miracle,drug,surface,internet."
F032,Hoax Confirmed by Sources,FAKE,"goal,individual,yard,performance,debate.,forward,grow,need.,—,shocking,claims,hoax,surface,internet."
F109,Hoax Confirmed by Sources,FAKE,"establish,voice,center,although,pull,fund,identify.,image,suddenly,vote.,affect,recognize.,—,shocking,claims,hoax,surface,internet."
R111,New Report on Policy,REAL,"chair,name,former,win,work,notice.,past,half,one,determine.,experts,discuss,ongoing,developments,policy."
F078,Aliens Confirmed by Sources,FAKE,"answer,entire,imagine,growth,pay,hair,structure.,stop,mean,west,player,special.,kitchen,front,happen.,—,shocking,claims,aliens,surface,internet."
R105,New Report on Budget Report,REAL,"stop,no.,recognize,price,fact.,experts,discuss,ongoing,developments,budget,report."
F196,Government Cover-Up Confirmed by Sources,FAKE,"six,either,specific,opportunity.,memory,prepare,live,career,structure,law.,—,shocking,claims,government,cover-up,surface,internet."
F118,Immortal Jellyfish Confirmed by Sources,FAKE,"tend,join,entire.,fill,food,girl,bag.,—,shocking,claims,immortal,jellyfish,surface,internet."
F077,Secret Cure Confirmed by Sources,FAKE,"everyone,family,add,actually.,administration,significant,serious,environment,hard,loss.,man,democratic.,—,shocking,claims,secret,cure,surface,internet."
F070,Government Cover-Up Confirmed by Sources,FAKE,"explain,sit,political,management,land,note,investment,business.,amount,according,consumer,anything.,—,shocking,claims,government,cover-up,surface,internet."
F041,Immortal Jellyfish Confirmed by Sources,FAKE,"truth,exactly,term,lay,history,meeting.,—,shocking,claims,immortal,jellyfish,surface,internet."
R026,New Report on Policy,REAL,"behavior,audience,catch,guy,certainly,factor.,material,career,value,someone,pass,figure.,anything,western,star.,hotel,soldier,friend,book.,experts,discuss,ongoing,developments,policy."
R207,New Report on Policy,REAL,"recent,various,project,among,think,agreement.,away,check,subject,attention,pick,best.,science,maintain,standard,institution.,experts,discuss,ongoing,developments,policy."
F163,Secret Cure Confirmed by Sources,FAKE,"open,policy,dream,important.,explain,citizen,people,type,we.,media,full,film,wonder.,—,shocking,claims,secret,cure,surface,internet."
F171,Government Cover-Up Confirmed by Sources,FAKE,"manager,size,involve,send.,second,marriage,family,young,manager.,—,shocking,claims,government,cover-up,surface,internet."
F139,Immortal Jellyfish Confirmed by Sources,FAKE,"pressure,involve,article,day.,well,oil,situation,leave.,total,movie,whether,election.,—,shocking,claims,immortal,jellyfish,surface,internet."
F120,Miracle Drug Confirmed by Sources,FAKE,"culture,teach,program,democrat,watch,discuss.,person,reflect,determine.,—,shocking,claims,miracle,drug,surface,internet."
F146,Mind Control Confirmed by Sources,FAKE,"create,short,anything,director,method,clearly.,trouble,husband,someone,mouth,sit,front.,—,shocking,claims,mind,control,surface,internet."
R115,New Report on Research,REAL,"old,high,front,already.,within,total,part,listen,candidate,population.,experts,discuss,ongoing,developments,research."
F039,Aliens Confirmed by Sources,FAKE,"certainly,go,land,order,pattern,support,least.,idea,practice,road,day,very.,significant,arrive,authority,memory.,—,shocking,claims,aliens,surface,internet."
F225,Hoax Confirmed by Sources,FAKE,"president,blood,door,at.,summer,listen,trip,say.,—,shocking,claims,hoax,surface,internet."
F140,Aliens Confirmed by Sources,FAKE,"relationship,politics,top,next,however,stock.,nice,drug,imagine,event,think,tough.,—,shocking,claims,aliens,surface,internet."
F122,Mind Control Confirmed by Sources,FAKE,"gas,piece,short.,thousand,trial,special.,—,shocking,claims,mind,control,surface,internet."
R070,New Report on Budget Report,REAL,"establish,activity,institution,bed,series,continue,meeting.,prepare,environmental,human,far,poor,forward,often.,experts,discuss,ongoing,developments,budget,report."
F248,Celebrity Scandal Confirmed by Sources,FAKE,"involve,final,tree,exist,institution,conference.,—,shocking,claims,celebrity,scandal,surface,internet."
R016,New Report on Technology Breakthrough,REAL,"organization,parent,firm,son,within.,free,growth,chance,someone.,experts,discuss,ongoing,developments,technology,breakthrough."
R148,New Report on Technology Breakthrough,REAL,"something,relationship,middle,sport,customer.,yes,hold,pay,yet.,experts,discuss,ongoing,developments,technology,breakthrough."
R142,New Report on Budget Report,REAL,"imagine,image,always,star,phone,past,keep.,experts,discuss,ongoing,developments,budget,report."
F141,Miracle Drug Confirmed by Sources,FAKE,"choose,list,investment,federal,anything,score,near,ground.,agency,president,sell,somebody,loss.,health,walk,very.,—,shocking,claims,miracle,drug,surface,internet."
R076,New Report on Technology Breakthrough,REAL,"hospital,artist,score,public,responsibility.,north,difference,onto.,experts,discuss,ongoing,developments,technology,breakthrough."
R180,New Report on Budget Report,REAL,"tell,body,peace,sing,company,hair.,class,ask,land,various,edge,opportunity.,experts,discuss,ongoing,developments,budget,report."
F126,Aliens Confirmed by Sources,FAKE,"mean,compare,court.,save,order,set,mr.,—,shocking,claims,aliens,surface,internet."
R134,New Report on Economic Growth,REAL,"skill,never,girl,present.,author,care,agent,night,perform.,power,police.,experts,discuss,ongoing,developments,economic,growth."
F132,Mind Control Confirmed by Sources,FAKE,"special,sister,move,perhaps.,—,shocking,claims,mind,control,surface,internet."
F230,Immortal Jellyfish Confirmed by Sources,FAKE,"future,whether,especially,recent.,particularly,writer,tv,rate,condition,great.,—,shocking,claims,immortal,jellyfish,surface,internet."
F243,Aliens Confirmed by Sources,FAKE,"east,suggest,drop,land,certainly,later.,main,mind,computer,lawyer,project,up.,—,shocking,claims,aliens,surface,internet."
R191,New Report on Budget Report,REAL,"often,right,necessary,difference,score,administration.,stay,wife,agree,us,involve,establish,black.,travel,air,congress.,experts,discuss,ongoing,developments,budget,report."
R130,New Report on Public Health,REAL,"social,something,stage.,former,state,ten,time,evening.,show,word,draw.,experts,discuss,ongoing,developments,public,health."
F081,Mind Control Confirmed by Sources,FAKE,"red,determine,director.,church,tend,force,tax.,—,shocking,claims,mind,control,surface,internet."
R209,New Report on Technology Breakthrough,REAL,"remain,bring,man,night,opportunity,morning.,play,deal,total,operation.,high,tree,chair,analysis,break,standard.,experts,discuss,ongoing,developments,technology,breakthrough."
F228,Hoax Confirmed by Sources,FAKE,"large,institution,reduce,seem,position,entire,hair.,back,cup,board.,structure,maintain,eight,day,collection,movement,baby,wish.,—,shocking,claims,hoax,surface,internet."
R030,New Report on Budget Report,REAL,"including,fast,door,return,medical,buy.,experts,discuss,ongoing,developments,budget,report."
R214,New Report on Education,REAL,"defense,today,material,impact.,sometimes,seem,value,able,firm.,thank,human,mother,discussion,perhaps,day.,experts,discuss,ongoing,developments,education."
R175,New Report on Economic Growth,REAL,"seek,appear,spend.,capital,color,scene,service,situation,avoid.,experts,discuss,ongoing,developments,economic,growth."
